nome,renda,idade,etnia,sexo,casapropria,outrasrendas,estadocivil,escolaridade
"Abdul Maalik, el-Ghanem",5003.688775080035,34.31767549470936,0,0,1,1,0,2
"Salathel, Daniels",2901.6745502613935,45.276379290057214,0,0,1,0,1,2
"Alexander, Hite",3708.6113075052954,37.143984071927704,0,0,0,1,0,3
"Murshid, el-Bari",3303.323614048335,39.9604810819444,1,0,1,0,0,2
"Stephanie, Pham",4565.664806439821,34.9823539258271,0,1,1,1,1,0
"Remy, Huang",5359.352921508564,24.186148751914043,0,0,0,0,1,1
"Zaahira, el-Salama",4150.454929799529,32.59358018074993,1,1,1,0,0,3
"Antonio, Parsons",2228.8472255759307,60.568467292010524,0,0,0,0,0,3
"Joshua, Anderson",4396.756601423986,39.73782933431996,0,0,1,1,1,2
"Victoria, Mcallister",4426.886204849414,45.41589424239499,0,1,0,1,1,1
"Danielle, Batres",3560.8342869044463,47.211742274062686,0,1,0,1,0,1
"Daifallah, el-Moghaddam",3272.9983232493382,20.386647265385033,1,0,1,0,1,0
"Jesse, Tamm",3649.7344465100414,27.202112170772043,0,0,0,0,1,3
"Micahi, Murray",4367.2952235972425,31.948522192408184,1,0,0,1,1,3
"Kaylie, Rapp",3464.6827092022777,44.20189016068049,0,1,1,0,0,1
"Jasmine, Jackson",3809.4180745745052,29.41888900516465,0,1,1,0,0,0
"Andrew, Bui",3795.090196157036,20.6170764271483,0,0,1,0,1,2
"Carlos, Calderon",4034.265680342378,36.775418367538066,0,0,0,0,1,2
"Matthew, Louie",3229.687186057563,59.82679709218749,0,0,1,0,1,0
"James, Wiggins",3726.5512735523125,20.512674181722105,0,0,1,0,0,2
"Suman, Knaus",3839.551593720643,32.97293901284217,0,1,0,1,1,2
"Brenden, Perez",4460.622694686682,44.00105268984514,1,0,1,0,0,3
"Christian, Heidrich",4136.021864759907,19.30665355681102,1,0,0,0,0,2
"Genesis, Clardy",3538.459351820705,44.234209842435,1,0,0,0,1,2
"Ghaidaa, al-Samaan",3437.0402268606567,26.247048144960086,1,1,1,0,1,2
"Lyndsey, Law",3684.3033654890437,32.29641321040703,0,1,0,0,1,1
"Kaileb, Hamilton",5150.078373825265,39.75654379985063,0,0,1,0,1,3
"Bryant, Navarro",1320.4335962645368,54.99456919190304,1,0,1,0,1,0
"Deqwan, Radford",4389.910433859925,47.33700994801545,0,0,0,1,1,3
"Keli, Dang",3460.4010616181213,33.24696945003461,0,1,0,0,1,2
"Cameron, Nusbickel",1968.7013433703157,45.16208412370478,1,0,0,0,0,1
"Taniz, Hitchell",3502.9618255251235,41.38490268505823,1,1,1,0,1,2
"Zakia, Elliott",4992.0768638906775,35.37497482968562,1,1,0,0,1,2
"Saleel, William",4621.218996075047,31.621782299908503,1,0,1,0,1,1
"Sierra, Orr",3082.8759650285533,42.82916105295392,0,1,1,0,1,2
"Angelica, Marquez",4676.393717827154,51.56792806450094,0,1,0,0,1,2
"Tyeshia, Taulton",1786.7740457670068,47.276499336032415,1,1,0,0,1,2
"Christopher, Ruybal",3279.587773313791,29.024419490060698,0,0,0,0,1,2
"Kristoffer, Sanchez",4157.190375969912,29.07185004366069,0,0,0,0,0,2
"Katrina, Hancock",4405.123104069749,40.489619194010444,0,1,1,0,1,0
"Aschtun, Zollars",3634.0256943794875,39.378447387156164,1,0,0,0,1,3
"Gregory, Rodriguez",2509.0464395629483,51.905325481562926,0,0,0,0,0,1
"Kyja, Whitt",3311.3491015952045,42.934150663208776,1,1,0,0,0,1
"Jenny, Pak",2148.166716958716,21.142554245889187,1,1,0,0,1,1
"Willie, Lee",2871.514273627121,36.10016073766726,0,0,0,0,0,2
"Anthony, Lovato",2055.670837639259,54.10358827056018,0,0,0,0,1,1
"Henry, Dunaway",2856.7237567069856,53.40593582875161,1,0,0,0,0,2
"Lucas, Walker",4121.390517464383,60.87884944216437,0,0,1,1,1,2
"Miska, el-Habibi",3797.5364970493556,39.211643307296484,1,1,0,1,0,1
"Joseph, Landwehr",3729.470999092122,41.48176437857496,0,0,1,1,0,3
"Raelynn, Huffstater",4395.982355563263,25.08426747341449,0,1,1,0,0,0
"Robert, Marynowski",4740.208993597222,36.34031148026658,1,0,1,0,0,1
"Samuel, Youngblood",3379.4663504209007,26.208646546524445,1,0,0,0,0,1
"Irving, Gabbin",3137.2510129111806,25.66493074257152,0,0,0,0,0,2
"Ismad, al-Ghani",4013.5841247131,38.18759097449494,0,0,1,0,1,2
"Jose, Perez",4248.5015591320735,55.28085941784017,0,0,1,1,1,1
"Ayyoob, el-Salek",3163.7119436304083,18.688280289061368,1,0,0,1,1,2
"Tyesha, Johnson",3798.955340688269,27.549842596481383,1,1,0,0,0,0
"Kiana, Begaye",2904.102352841153,48.31968770003313,1,1,0,1,1,1
"Je Young, Suzuki",4598.46404884378,36.32014948665914,0,0,0,1,1,1
"Rosemary, Thorpe",3081.4238650941506,31.533873481038526,1,1,0,0,0,2
"Vinson, Han",5077.278118473734,44.66745738553381,1,0,1,0,0,1
"Saqr, el-Yousuf",4236.942575297848,48.425206436951044,0,0,0,1,0,2
"Rudy, Gallegos",2117.348394917533,28.50690353685351,1,0,1,0,1,2
"Omar, Wright",3457.45153269989,36.35866940540657,1,0,0,0,1,2
"Alyssa, Shaw",2232.612572384291,37.16594909949385,1,1,0,0,0,2
"Payton, Gibson",4380.796873211293,42.881247921354365,0,0,1,0,0,3
"Charles, Cackler",3882.244122365682,53.16985195341482,1,0,1,0,0,2
"Minnah, al-Saeed",3569.0874928787352,23.977880240380966,1,1,1,0,0,1
" Faaiq, el-Nasrallah",4003.042029424436,24.087597109169128,1,0,1,0,1,1
"Thomas, Beltran Ruiz",3584.935888236446,19.57490218697047,0,0,1,0,1,2
"Zayyaan, al-Semaan",2303.2097220253263,47.200087222215885,1,0,0,0,0,1
"Abdul Fattaah, al-Hai",4068.3829008483526,47.830130166896964,1,0,1,1,0,2
"Whitney, Campbell",3092.535197624982,40.851153676265675,1,1,0,0,1,2
"Charles, Swan",4414.789918289738,52.38182408866153,0,0,0,0,1,2
"Jacob, Pradhan",2843.8500439145137,32.0755250117611,0,0,1,0,1,2
"Lyn, Haberman",2200.8748342092317,44.864703122184785,1,1,0,1,1,2
"Daleel, el-Kamel",2970.742548412637,42.93498094919863,1,0,0,0,1,2
"Evelyn, Mcdonald",3690.1260074599404,56.13873464415706,1,1,1,0,1,2
"Malcolm, Jelani",4361.237527756892,41.57460207079945,0,0,1,0,0,2
"Andrew, Seyferth",3677.2224429294015,62.50635155389149,1,0,0,1,1,0
"Teria, Butler",3287.926671570055,30.25182939452131,1,1,0,0,1,2
"Naomi, Kinanee",3676.349759782876,54.44452224438754,0,1,1,0,1,2
"Sydney, Hong",4146.173776542289,20.746065221726894,1,1,1,1,0,2
"Rachel, Nunez",3250.2394049955024,40.98059567900758,1,1,0,0,1,2
"Savannah, Vallie",4441.207479917759,34.87284242087281,0,1,1,0,1,3
"Hawraa, al-Malek",3568.690973374204,21.76908792182803,0,1,1,0,0,1
"Kaamil, el-Farhat",3725.961956409863,34.0970974801483,0,0,1,0,1,1
"Jasmine, Berry",4578.858360243321,63.16123362497333,0,1,0,1,1,1
"Fuaad, al-Akram",3934.9647895913886,52.58222907314459,0,0,0,0,1,2
"Maria, Rubalcaba",3969.4277731099587,18.575816177012825,1,1,0,0,1,2
" Huda, al-Hafeez",3156.100428859546,29.548850123473514,1,1,0,0,0,1
"Jaris, Garcia",4339.70237071536,28.292562090475723,1,0,1,0,0,2
"Kyle, Fairbanks",4212.895196543036,32.94416904861969,1,0,0,0,1,3
"Dominick, Talbot",1346.27641280355,22.862039767660768,1,0,1,0,0,1
"Najiyya, al-Suleiman",3626.731019518295,22.02900569721906,0,1,0,1,1,1
"Jhavone, Hassan",4723.721064596808,47.09910873992415,0,1,1,0,0,2
"Reyna, Perez Ordonez",3007.5491238887826,28.36032782625274,1,1,0,0,0,1
"Milagros, Rodelas Chavira",4013.5618156838195,41.06285200983195,1,1,0,0,1,1
"Aaron, Myong",3271.021019891501,49.823639549497706,0,0,0,1,1,2
"Jamie, Loet",4857.804020588956,29.392428281941406,0,1,1,0,0,3
"Devon, Elkins",2257.22532501944,44.31020566152845,1,0,0,0,1,3
"Cody, Cochran",4688.855001232692,44.37400068746257,1,0,1,1,1,1
"Aseela, al-Kaleel",2872.5539294308237,41.68454326754063,1,1,0,0,1,2
"Fuaada, al-Dar",2209.678271777264,59.88121122068419,1,1,0,0,0,3
"Shelby, Madsen",4144.248977951389,33.138229613230095,0,0,0,0,1,3
"Kyle, Byfield",3286.3511893470545,19.649158428364665,0,0,0,0,0,3
"Randi, Wilson Jr",4313.929490216922,20.307895741425455,0,1,1,0,1,2
"Sophie, Keo",3682.8834273630378,41.97181475015629,0,1,1,0,1,2
"Sydney, Sands",3610.9888522764354,50.04657151438121,1,1,1,0,1,0
"Ashley, Alexander",2002.469782347848,46.560238193768406,0,1,0,0,0,3
"Dominic, Barksdale",4256.568765725706,41.86735386367354,1,0,1,1,1,3
"Steven, Worrell",3509.231583243639,41.86406384446958,0,0,0,0,1,1
"Kyle, Ludwig",3637.2193912746143,39.99572230226903,0,0,1,0,1,1
"Cheyenne, Gonzales",3301.3631145864174,31.343659787158504,1,1,1,0,1,3
"Brylon, Flakes",4325.949747847139,39.75967657069241,1,0,0,0,1,0
"Joseph, Thirdgill",3570.0802173085076,45.564242063740465,0,0,1,0,0,0
"Shamah, Staple",3207.6853828120406,53.89483685506204,0,1,1,0,0,1
"Joseph, Braun",4568.061652704189,27.119128946755772,1,0,1,1,1,3
"Wasmaaa, el-Rabbani",3363.3179488901565,30.35915002982368,1,1,0,0,1,1
"Abriana, Hampton",4172.113114837501,36.44428052172547,0,1,1,1,1,2
"Kristian, Anderson",4000.3520548738707,49.50339613542748,1,0,1,0,1,2
"Tiffiny, Harris Jr",2251.4084791297532,32.2894511436135,1,1,0,1,0,2
"Shaheera, el-Haq",2967.7954316928754,41.19533905542268,0,1,0,0,1,1
"Ghaalib, al-Sader",3528.4191985433445,42.77433508068092,0,0,1,0,1,1
"Hailey, Fox",1861.1766398901982,56.55323363185323,1,1,0,1,1,0
"Tatianh, Winfield",4433.87335346265,46.68144486876668,1,1,1,0,0,1
"Jake, Myers",2053.6610023617313,33.11076076603011,0,0,0,1,1,1
"Michael, Bol",4121.393378206848,42.879252841640664,0,0,1,0,1,2
"Randi, Noor",2415.6841824910766,29.930553920670008,1,1,0,0,0,1
"Faraah, el-Farah",1854.3518954287622,27.799103544232537,1,1,1,0,1,1
"Salmaan, el-Mohammad",3802.2873545499533,54.521835494530286,1,0,1,1,1,2
"Abigail, Nilsson",3612.6839957971647,23.52438858912481,0,1,0,0,0,2
"Collin, Griggs",4832.272810337361,39.95564684618062,0,0,1,0,1,2
"Andromeda, Collins",3612.510250036786,33.57392433263801,0,1,0,0,0,0
"Chazz, Webber",5037.583455416252,46.735902182386,0,0,0,0,0,3
"Alaina, Lovato",4577.41570397107,49.675638018807135,0,1,1,0,1,2
"Michelle, Harper",2222.4692830949925,38.022138933430966,0,1,0,0,1,1
"Christian, Nededog",3727.3323906159494,46.11652273804209,0,0,1,1,0,2
"Marc, Yan",2181.056704113074,41.04799069782323,1,0,0,0,0,2
"Shayna, Parker",2897.2596572965726,29.412704437336163,1,1,1,1,1,1
"Tyler, Marquez",2665.7168600572118,44.54286836759273,1,0,0,0,1,1
"Suhail, al-Majeed",4875.789641101435,25.45743676209766,1,0,0,1,1,3
"Sadoon, al-Abdelnour",4206.40628373622,42.63866457372658,0,0,0,0,0,2
"Laura, Morse",3315.0776359965826,45.061938573468495,0,1,0,0,1,3
"Brandon, Begay",2522.3694685401633,49.4286480107027,1,0,0,1,1,2
"Christian, Reichal",4286.652664209349,29.203603992163124,0,0,0,0,0,0
"Lan, Ashlock",3896.1000963827096,23.231801095263105,1,1,0,0,1,2
"Erik, Reyes",4367.608173901755,46.51550027031761,0,0,1,1,1,2
"Suhail, al-Azam",3927.252308219054,18.8203214276582,0,0,1,0,1,3
"Husniyya, el-Salaam",2845.599475725435,42.893334079301646,1,1,0,0,1,2
"Chase, Heizer",3493.595610485123,41.80308057101561,0,0,1,0,0,3
"Tierney, Rodriguez-Munoz",3219.6734393306115,20.68352284282446,0,1,1,1,1,1
"Tylor, Helman",3462.1838398855916,42.17958556550899,0,0,0,0,1,2
"Atiyya, el-Amini",2288.550160857099,19.04336037382625,0,1,0,0,1,0
"Waheeba, el-Zadeh",4694.160736134323,54.531603865302834,0,1,1,1,1,2
"Kevin, Korionoff",3344.0248002966123,41.18846745191793,1,0,0,0,0,1
"Micah, Solem",2100.2706483353277,37.41642055488785,0,1,0,0,0,1
"Sean, Sierra",3714.9884161884756,44.796433631827426,0,0,1,0,1,1
"Nicholas, Lindsay",3123.9815185569328,50.54118336440761,1,0,0,0,1,2
"Francisco, Garcia",4541.496847799555,53.97990253979644,0,0,1,0,1,2
"Alexander, Whitetree",4230.826617547204,44.616326522725416,0,0,1,1,1,3
"William, Brown",4179.863977399233,35.46000546397892,0,0,0,0,0,0
"Michael, Baca",3180.38963520804,49.28851752758796,0,0,0,0,1,2
"Joel, Muniz",3199.153306180408,27.89959612996215,0,0,1,0,1,1
"Chiahci, Phanthavongsa",3415.3684064528,60.30996977391201,0,1,0,0,0,2
"Tonas, Velasquez",3840.5073937250418,57.334056383914756,1,0,1,1,0,1
"Bryan, Huff",4511.14149546811,30.96072945935099,1,0,1,0,1,2
"Dashawn, Glenn",3692.8861408998496,31.609499877157603,0,0,1,0,1,3
"Abdul Hameed, al-Abdalla",4024.4386933628593,40.799937513179145,1,0,0,0,1,3
"Makalah, Erfman",2931.470890778866,50.63955730241451,0,1,0,0,1,1
"Pazao, Khom",4659.849622845356,54.36239176089668,1,1,1,0,1,1
"Mario, Hernandez",2327.4125209383915,31.935045788356422,1,0,1,1,1,1
"Mai Ying, Ishikawa",4286.525902766159,21.71963605750352,1,1,0,0,0,1
"Mary, Bingley",4604.477181525381,24.590318534805004,0,1,1,0,0,3
"Manna, Cochrane",2876.2755755050475,33.92996374037163,0,1,1,0,0,3
"Cole, O'Dorisio",4020.662122086672,39.40553917939216,1,0,1,1,1,1
"Jordan, Whitney",2741.818935231734,32.847257828765905,0,1,0,0,1,0
"Marcellus, Shaver",2468.4687666257337,32.638572637608554,1,0,1,0,0,3
"Paige, Crews",2133.987805402745,31.9925559815889,1,1,0,0,0,1
"Mystic, Barron",3318.1887277124397,53.1466723745503,0,1,0,1,1,2
"Noah, Hermawan",4899.451884770686,48.21122663751788,1,0,1,0,1,2
"Aleia, Tasco",3468.9233021875198,50.88180190063829,0,1,0,0,0,1
"Vina, Fujii",3999.423866240581,21.155715697784,1,1,0,0,0,1
"Imari, Moore",4489.417739503636,61.746938014091825,0,0,0,0,1,0
"Taylor, Sherman",3164.308900347172,23.101162367661917,1,0,0,0,1,2
"Taju, Martinez",3357.6642940693973,58.67054182142451,0,0,1,0,1,2
"Brady, Ramirez",4350.332484472632,50.46451660902903,1,0,0,0,1,3
"Umaira, el-Aydin",3539.622572768483,43.52002315576623,1,1,1,0,1,1
"Lawrence, Tonozzi",4883.715888160696,35.89121946466584,0,0,1,0,0,2
"Erica, Tran",3937.014771666647,50.78031317397312,0,1,1,0,1,3
"Imaad, el-Hoque",3397.9190860759563,37.62273422717638,1,0,0,1,1,2
"Michael, Floyd",3862.681485029541,29.560947001521342,1,0,0,1,0,2
"Joseph, Salisbury",5537.344984617827,52.46763839120278,0,0,0,1,1,3
"Destinee, Litt",3845.303857216364,27.138930072492375,1,1,0,0,1,1
"Alec, Case",3929.425497793113,33.27182996608712,1,0,0,1,0,1
"Alyssa, Begaye",2970.090146936205,37.8611795798981,0,1,0,0,0,2
"Brittney, Bost",3528.8648738082084,45.69163016838134,0,1,1,0,0,2
"Freedom, Benmajed",4433.925359465255,49.251293943063,0,0,0,1,1,2
"William, Zavala",4909.383929351419,43.801037681940095,0,0,0,1,1,2
"Randa, al-Salih",4742.561348075883,42.651586401183145,0,1,1,1,1,3
"Alexander, Xiong",2243.663576849614,21.390466982899543,1,0,0,0,0,2
"Dakota, Luna",2617.6168107945514,46.44192692783387,1,0,1,0,1,2
"Nizhoni, Palmer",3126.001561350803,39.87383196040955,1,1,0,0,0,2
"Shawnquelle, Horton",3240.2518029870353,29.23093874994717,0,1,0,0,1,1
"Hunter, Bethke",3822.512231850348,18.42059255435787,0,0,1,0,1,3
"William, Eccher",2718.5690270008045,29.449725091386995,0,0,1,1,0,2
"Kaivon, Gerlach",2254.7418410938944,42.980794538113784,1,0,0,0,0,3
"Fredrick, Johnson",3416.255422349461,35.95733044906021,1,0,1,0,0,1
"Saafiyya, al-Rayes",4744.333403657898,53.055771193424825,0,1,1,1,1,2
"Irene, Duran",4696.036406128514,30.40810882523835,1,1,1,1,0,2
"Ramzi, el-Kazmi",3502.9304190968396,34.34671265264778,1,0,0,0,0,1
"Jordan, Wells",3133.07506279705,58.91149177219907,0,0,0,0,1,2
"William, Desett",3164.5027025337276,37.69617538713198,1,0,1,0,1,3
"Joseph, Nguyen",4020.7433088121506,29.560359254358573,0,0,1,0,1,2
"Danielle, Dall",5203.587120638098,49.96240615707726,0,1,1,0,0,3
"Mariah, Laner",2912.900067661154,33.73854367900965,1,1,0,1,1,1
"Talia, Deiter",3690.409230379393,28.18360411167255,0,1,1,1,1,2
"Amanda, Clark",3690.285591154072,49.928678163703964,1,1,0,0,0,1
"Nabeela, al-Nouri",4460.584613766118,41.12243055475402,1,1,0,0,1,3
"Edwin, Luna",5044.154065215699,50.281980582208035,1,0,1,0,1,2
"Kristen, Burton",2797.4687334576092,58.578352563722106,1,1,0,0,0,2
"Trevor, Burgess",4038.481047716169,49.73099631933149,0,0,0,0,0,0
"Aleahdell, Ripper",3698.3928695184945,47.9350292797702,1,1,0,0,1,1
"Shashwat, Chong",3015.6846070217816,42.11167800251591,0,0,1,1,1,2
"Brent, Robinson",4597.7574677338025,43.73391659004092,0,0,1,0,1,1
"Misfar, al-Sadri",3976.77739319766,37.70197253123205,0,0,1,1,1,1
"Jocelyn, Brown",3503.0023298601236,31.085860300199172,0,1,1,0,0,2
"Shanya, Dwyer",4173.632892327078,31.27582684290855,0,1,0,0,1,1
"Katelyn, Jacket",3788.842386288568,20.47787161362338,1,1,0,0,0,1
"Ian, Taylor",3444.6518960231833,20.07835333701223,1,0,1,0,1,3
"Jasmine, Petrey",3361.7488047936968,61.03833379720115,1,1,0,0,0,2
"Jaime, Foster-Marmolejo",3651.197774045569,48.97601578058712,0,0,1,0,0,1
"Samuel, Johnson",2516.654076823081,23.481433192646833,1,0,0,0,1,1
"Galen, Brady",3575.9338107811063,43.97893407729569,0,0,0,0,1,2
"Bryanna, Suresh",3728.4411289089194,41.37128571623145,1,1,0,0,1,0
"Derek, Munro",3490.567300053836,45.131178037593905,0,0,0,0,0,1
"David, Peratt",3921.5374813207027,34.1227446303372,0,0,1,0,1,2
"Eduardo, Aragon",3694.5292313915506,36.345722540113094,1,0,1,0,1,2
"Stephanie, Dunn",4405.005052709927,27.380040368281396,0,1,1,0,0,1
"Levi, Thompson",3763.6967146521206,52.95983647506459,0,0,1,0,1,2
"Taryn, Fogle",4232.299775065412,37.633057933811166,0,1,1,0,1,2
"Jacob, Butler",4517.886183718836,56.155532862774564,0,0,0,0,1,1
"Huy, Her",2469.971721775678,19.794717695581166,1,0,0,0,0,2
"Jacob, Gardner",4618.218600621289,47.87916143597041,0,0,1,0,1,2
"Mallory, Carroll",4235.150786666992,29.046091307073283,0,1,1,0,1,2
"Victoria, Quintana-Garcia",4657.803722845243,28.810680153791274,1,1,0,0,1,1
"Zuhaira, el-Shaikh",2001.5290430121458,52.85944599461702,1,1,0,0,1,0
"Sandra, Pulley",2563.7426206904024,41.297879770646496,1,1,0,0,1,2
"Darius, Munyore Ndengu",3456.0206650517516,51.4403630312757,1,0,1,1,0,2
"Hannah, Dunn",3687.692133194998,44.207721055782,1,1,1,1,1,2
"Ryan, Schaffer-Harrison",2950.828163556648,50.765514234967526,0,0,1,0,1,3
"Elizabeth, Ruiz",4876.043869647634,42.62899774018273,0,1,0,1,1,3
"Jazmyne, Wilkerson",4013.6545540827274,48.57452506047328,0,1,0,0,1,1
"Luke, Houlton",2896.0224005320383,40.05567325863524,0,0,1,1,0,1
"Martin, Miller",3995.7859238076553,30.940961579082963,1,0,1,1,1,3
"Michael, Matson",3993.0809710267877,21.97785236313939,1,0,0,0,0,1
"Taner, Gillette",3405.0469994235855,30.217741511831107,1,0,1,1,0,2
"Ryan, Stonewall",2805.0088924736006,53.18887593300912,1,0,0,0,0,3
"Meghan, Ware",4699.343562323504,35.60041053925502,0,1,1,0,0,2
"Eric, Duncan",3761.6158008682137,50.937015565667,1,0,1,1,1,2
"Naseefa, al-Rafiq",2265.432736379647,21.619778716005385,0,1,0,0,0,1
"Yeeleng, Huynh",2548.2566677622085,20.772379493012643,1,0,0,0,1,2
"Isabelle, Pribbenow",3600.817546327385,35.02822636519758,0,1,0,1,1,3
"Arielle, Micheau",3296.1815026504974,51.812253139019965,1,1,0,1,1,2
"Cody, Brito",2740.178276665781,42.027391210061666,1,0,1,0,1,3
"Taylor, Xiang",4650.259566496061,32.81406903899991,0,1,1,0,0,3
"Desiree, Deyapp",2861.4937382778617,29.351951591873497,1,1,1,1,1,2
"Howard, Richardson",3512.828516864683,27.72665707879491,0,0,1,1,0,1
"Ana, Roach",3065.9983184861117,43.24655895793029,1,1,1,1,1,2
"Charles, Contreras",4048.0414558419475,31.23225517640327,1,0,1,0,1,2
"Shadhaa, el-Kamel",4963.899104650384,53.347042183083474,1,1,1,0,1,1
"Amanda, Ehlers",3711.084975911906,35.483429380932115,1,1,0,0,1,1
"Enguun, Kim",3380.784223383806,32.752505494078065,0,1,0,0,0,0
"Kaitlin, Jeong",4263.299552676352,32.24446040335117,0,1,1,0,1,3
"Eligio, Romero",2648.8382675439257,28.108581508230905,0,0,0,0,0,2
"Muammar, al-Younis",3405.414268724904,56.44051646426067,0,0,1,1,1,0
"Isaiah, Sisler",3266.0019083465927,29.763883870660955,1,0,1,0,1,2
"Joseph, Jurado-Ayala",4756.947671359976,32.83329183624771,0,0,1,0,0,3
"Leandro, Berry",3775.1224872452735,32.05379675687276,1,0,0,1,0,1
"Alicia, Martin",2398.1472844669934,27.8166725131759,1,1,0,0,0,2
"Samantha, Craig",3311.071058071336,35.86401740770382,0,1,0,0,1,3
"Malik, Mackey",4410.810765297456,36.14803668159894,1,0,1,1,1,2
"Milo, Snow",2634.3969580531434,59.728949195976135,1,0,1,0,1,1
"Sicilieya, Spires",3476.8516653318366,46.46763221309804,0,1,0,1,1,2
"Shawn, Nakasone",4732.24300340821,48.27701132705082,1,0,1,0,0,0
"Nhan, Tran",3878.058699094079,50.93672774415893,1,0,1,0,0,0
"Celsa, Hubbs",3112.917496881059,25.856684667566093,1,1,0,0,1,1
"Jonathan, Devore",4776.968169349957,31.009560454328764,1,0,1,0,1,2
"Ajanae, Williams",4623.745583677373,29.752518628794853,0,1,0,0,1,2
"Ellyn, Cooper",2947.620940725647,49.37926777529514,1,1,0,0,0,1
"Zachary, Campoz",2962.0746582688403,48.9430513157413,1,0,1,0,1,1
"Tyler, Mullins",3788.6234988065125,47.819845756300296,0,0,1,0,0,2
"Mitchee, Simion",3630.029967083192,31.870587179974795,0,0,1,0,1,2
"Teyah, Smith-Shearrion",2470.256538514235,34.94215276606029,1,1,1,1,0,2
"Brady, Rainone",4104.573722891586,45.0773748546149,0,0,1,0,0,3
"Shahaama, al-Emami",3547.0336030490985,31.184383301119684,0,1,1,1,1,1
"Kualii, Yang",3684.7360937748376,40.85310652363234,1,0,1,1,1,1
"Nameera, el-Salame",3678.7552392141183,28.895886676749235,0,1,1,0,1,2
"Jeffrey, Oberai",4385.042066791342,59.35996561669522,0,0,1,0,1,2
"Cesar, Bacon",2652.082551727078,21.875131903216243,0,0,0,0,0,1
"Tony, Vargas",3550.648457852368,33.112026830456394,0,0,1,0,1,2
"Vincent, Bautista",3278.1594425001867,41.77608277630084,0,0,0,0,0,2
"Amal, al-Saeed",4900.87541050504,33.17883302582793,1,1,1,0,1,2
"Jamile, Taylor",3848.4418850215334,48.58539167555747,0,0,1,1,1,2
"Lauren, Tannahill III",4619.680251761578,60.67007287403443,0,1,1,0,1,2
"Bruce, Chatfield",3906.2829168252065,38.847703745571735,1,0,1,1,0,1
"Maria, Gonzales",1574.024635881388,20.484997557392475,0,1,0,0,1,1
"Sam, Williams",1746.2868171434554,41.749925986873336,0,0,0,0,0,1
"James, Carlson",4251.779437238581,38.81038069293762,1,0,1,0,1,2
"Shadayle, Jackson",4072.767440301357,36.20519095379265,1,0,1,0,1,2
"Sarina, Johnson",1912.2954687482486,57.3304254300888,0,1,0,0,1,2
"Aaron, Ryan",3253.70819681778,31.081157786697133,0,0,0,0,1,1
"Givonne, Hicks",2402.7759671781882,40.30606768766104,1,0,0,0,0,1
"Logan, Feltch",3868.4218967775223,46.51508078284392,0,0,1,0,0,3
"Pha, Desai",3049.9470684973244,54.509599923848185,0,0,0,0,0,1
"Jose, Padilla",3070.2052223174055,31.79366620970457,1,0,0,0,1,1
"Kayla, Gilman",2886.950539787605,26.360460475714056,1,1,0,1,0,1
"Nicole, Edwards",4583.89112856945,27.954035216758967,0,1,1,0,1,2
"Joi, Sandoval",3513.1398891406716,33.50538927162456,1,1,1,0,1,1
"Amagia, Walker-Smith",2405.6274407903275,38.45566303823288,1,1,1,0,0,2
"Alex, Gonzalez Fierro",4641.875853053544,39.15907590874983,1,0,1,0,0,2
"Tammassha, Turner",3242.3215229687135,52.54648386529718,1,1,0,0,1,2
"Joshua, Whiteskunk",2525.8205534599283,30.217258970256,0,0,0,0,1,3
"Rihaab, al-Yamin",4478.984784240201,19.032122243195772,0,1,1,0,1,1
"Wajeeha, al-Ammar",3524.302696513666,21.276889292523265,0,1,1,1,1,3
"Jonathan, Medhin",2935.911782322036,24.607664612544365,1,0,1,0,1,2
"Christopher, Smith",3340.3012234011303,40.58973236703321,1,0,0,0,1,2
"Brandi, Roberts",3460.5550242449153,38.87921270807324,0,1,1,1,1,3
"Luis, Sandoval",3340.458647994978,50.61713957411995,1,0,0,0,1,0
"Jacqueline, Weeks",3347.373467580227,43.72582035795462,1,1,1,0,1,2
"Deshauna, Johnson",2170.4103846918674,21.259257446974516,0,1,0,0,1,0
"Sarah, Drennan",3041.9432801070816,49.49369173170868,0,1,0,0,0,1
"Felicia, Trent",4497.431852055113,43.79023556364344,0,1,1,0,1,1
"Jamie, Trinh",3748.188854454829,48.63880164094546,1,1,0,0,1,0
"Akoni, Dozier",3543.4960475428697,44.35947020632671,0,0,1,0,1,2
"Patrique, Glenn",2814.5315684836523,49.43703174692175,1,0,1,0,1,1
"Raadi, al-Nour",4946.7003753763,27.605725011966165,1,0,0,0,1,2
"Daniela, Ochoa",5138.982244064323,37.29198210631305,0,1,0,0,1,2
"Mubaaraka, al-Nazar",4295.030119348663,20.218972641974688,0,1,0,0,0,1
"Haikeem, Hamilton",4790.962038542742,45.34487111108958,0,0,0,0,0,0
"Abdul Noor, al-Sahli",4738.793874669794,37.93928801666864,0,0,0,1,1,2
"Julie, Walker",3884.9010957235705,43.64509456447778,0,1,0,1,0,2
"Kiara, Mehrotra",3811.9512561616393,26.208312963516946,1,1,0,0,0,2
"Sumaita, al-Ahmad",3718.7255155723924,34.76601742571811,1,1,0,0,1,3
"Brandon, Yasumura",4065.9004708879447,50.12111517735681,0,0,1,0,1,1
"Jake, Johnson",3076.327518584712,20.468726362346256,0,0,1,0,1,3
"Angela, Artichoker",4246.742464598799,32.25768102672694,0,1,1,1,1,1
"Adeeb, al-Kalil",3395.3634802771367,46.199398667903246,1,0,0,1,1,2
